# End points of segments: 
#   0.00000000 0.13235250 0.23389300 0.30046640 0.34413490 0.51880910 0.65352520 
0.621193 5.838877
0.622541 5.853764
0.623888 5.865318
0.625235 5.873567
0.626582 5.878550
0.627929 5.880328
0.629276 5.878978
0.630624 5.874591
0.631971 5.867274
0.633318 5.857149
0.634665 5.844348
0.636012 5.829013
0.637359 5.811294
0.638706 5.791350
0.640054 5.769341
0.641401 5.745432
0.642748 5.719787
0.644095 5.692571
0.645442 5.663947
0.646789 5.634074
0.648137 5.603108
0.649484 5.571199
0.650831 5.538493
0.652178 5.505129
0.653525 5.471239


0.000000 6.205366
0.001324 6.223955
0.002647 6.239326
0.003971 6.251823
0.005294 6.261797
0.006618 6.269578
0.007941 6.275468
0.009265 6.279731
0.010588 6.282594
0.011912 6.284246
0.013235 6.284841
0.014559 6.284502
0.015882 6.283323
0.017206 6.281374
0.018529 6.278699
0.019853 6.275321
0.021176 6.271242
0.022500 6.266444
0.023823 6.260885
0.025147 6.254502
0.026471 6.247206
0.027794 6.238879
0.029118 6.229366
0.030441 6.218471
0.031765 6.205947
0.033088 6.191482
0.034412 6.174690
0.035735 6.155100
0.037059 6.132161
0.038382 6.105259
0.039706 6.073777
0.041029 6.037191
0.042353 5.995173
0.043676 5.947671
0.045000 5.894912
0.046323 5.837330
0.047647 5.775464
0.048970 5.709867
0.050294 5.641048
0.051617 5.569452
0.052941 5.495451
0.054265 5.419355
0.055588 5.341419
0.056912 5.261858
0.058235 5.180848
0.059559 5.098539
0.060882 5.015061
0.062206 4.930524
0.063529 4.845024
0.064853 4.758648
0.066176 4.671471
0.067500 4.583562
0.068823 4.494981
0.070147 4.405784
0.071470 4.316022
0.072794 4.225743
0.074117 4.134988
0.075441 4.043799
0.076764 3.952211
0.078088 3.860260
0.079411 3.767977
0.080735 3.675392
0.082059 3.582533
0.083382 3.489426
0.084706 3.396095
0.086029 3.302563
0.087353 3.208852
0.088676 3.114982
0.090000 3.020970
0.091323 2.926835
0.092647 2.832593
0.093970 2.738257
0.095294 2.643844
0.096617 2.549364
0.097941 2.454831
0.099264 2.360254
0.100588 2.265643
0.101911 2.171008
0.103235 2.076356
0.104558 1.981694
0.105882 1.887028
0.107205 1.792362
0.108529 1.697702
0.109853 1.603049
0.111176 1.508407
0.112500 1.413775
0.113823 1.319154
0.115147 1.224542
0.116470 1.129936
0.117794 1.035330
0.119117 0.940716
0.120441 0.846082
0.121764 0.751410
0.123088 0.656669
0.124411 0.561813
0.125735 0.466755
0.127058 0.371325
0.128382 0.275116
0.129705 0.176837
0.131029 0.067993
0.132353 -0.065263

0.132353 -0.065263
0.133368 0.093069
0.134383 0.217743
0.135399 0.334592
0.136414 0.449683
0.137430 0.564011
0.138445 0.677875
0.139460 0.791384
0.140476 0.904575
0.141491 1.017458
0.142507 1.130026
0.143522 1.242264
0.144537 1.354150
0.145553 1.465663
0.146568 1.576775
0.147584 1.687462
0.148599 1.797694
0.149614 1.907443
0.150630 2.016680
0.151645 2.125375
0.152661 2.233498
0.153676 2.341018
0.154691 2.447903
0.155707 2.554123
0.156722 2.659645
0.157738 2.764438
0.158753 2.868468
0.159768 2.971703
0.160784 3.074110
0.161799 3.175654
0.162815 3.276304
0.163830 3.376023
0.164845 3.474779
0.165861 3.572536
0.166876 3.669259
0.167892 3.764914
0.168907 3.859464
0.169923 3.952875
0.170938 4.045111
0.171953 4.136136
0.172969 4.225914
0.173984 4.314409
0.175000 4.401587
0.176015 4.487410
0.177030 4.571844
0.178046 4.654854
0.179061 4.736405
0.180077 4.816462
0.181092 4.894993
0.182107 4.971964
0.183123 5.047344
0.184138 5.121102
0.185153 5.193207
0.186169 5.263632
0.187184 5.332350
0.188200 5.399336
0.189215 5.464566
0.190231 5.528020
0.191246 5.589678
0.192261 5.649524
0.193277 5.707543
0.194292 5.763725
0.195308 5.818062
0.196323 5.870547
0.197338 5.921179
0.198354 5.969958
0.199369 6.016889
0.200385 6.061979
0.201400 6.105238
0.202415 6.146682
0.203431 6.186325
0.204446 6.224190
0.205462 6.260299
0.206477 6.294677
0.207492 6.327354
0.208508 6.358360
0.209523 6.387728
0.210539 6.415494
0.211554 6.441693
0.212569 6.466363
0.213585 6.489544
0.214600 6.511274
0.215616 6.531592
0.216631 6.550540
0.217646 6.568157
0.218662 6.584480
0.219677 6.599549
0.220693 6.613401
0.221708 6.626070
0.222723 6.637592
0.223739 6.647997
0.224754 6.657316
0.225770 6.665577
0.226785 6.672804
0.227801 6.679021
0.228816 6.684247
0.229831 6.688500
0.230847 6.691792
0.231862 6.694136
0.232878 6.695540
0.233893 6.696007

0.233893 5.751867
0.234559 5.751545
0.235225 5.750581
0.235890 5.748976
0.236556 5.746731
0.237222 5.743851
0.237887 5.740338
0.238553 5.736197
0.239219 5.731434
0.239885 5.726056
0.240550 5.720068
0.241216 5.713479
0.241882 5.706298
0.242547 5.698534
0.243213 5.690196
0.243879 5.681295
0.244545 5.671843
0.245210 5.661851
0.245876 5.651331
0.246542 5.640297
0.247208 5.628762
0.247873 5.616739
0.248539 5.604243
0.249205 5.591289
0.249871 5.577892
0.250536 5.564067
0.251202 5.549830
0.251868 5.535198
0.252534 5.520185
0.253199 5.504810
0.253865 5.489088
0.254531 5.473037
0.255196 5.456673
0.255862 5.440014
0.256528 5.423078
0.257194 5.405881
0.257859 5.388441
0.258525 5.370776
0.259191 5.352903
0.259857 5.334839
0.260522 5.316603
0.261188 5.298212
0.261854 5.279682
0.262520 5.261033
0.263185 5.242280
0.263851 5.223441
0.264517 5.204534
0.265182 5.185575
0.265848 5.166582
0.266514 5.147570
0.267180 5.128558
0.267845 5.109562
0.268511 5.090600
0.269177 5.071703
0.269843 5.052727
0.270508 5.034008
0.271174 5.015333
0.271840 4.996762
0.272506 4.978313
0.273171 4.960003
0.273837 4.941847
0.274503 4.923858
0.275168 4.906052
0.275834 4.888440
0.276500 4.871038
0.277166 4.853857
0.277831 4.836911
0.278497 4.820212
0.279163 4.803772
0.279829 4.787604
0.280494 4.771717
0.281160 4.756124
0.281826 4.740834
0.282492 4.725859
0.283157 4.711208
0.283823 4.696890
0.284489 4.682915
0.285154 4.669291
0.285820 4.656026
0.286486 4.643129
0.287152 4.630605
0.287817 4.618464
0.288483 4.606710
0.289149 4.595349
0.289815 4.584389
0.290480 4.573832
0.291146 4.563685
0.291812 4.553950
0.292478 4.544633
0.293143 4.535736
0.293809 4.527261
0.294475 4.519212
0.295140 4.511589
0.295806 4.504395
0.296472 4.497631
0.297138 4.491295
0.297803 4.485390
0.298469 4.479914
0.299135 4.474866
0.299801 4.470245
0.300466 4.466049

0.300466 4.557223
0.300903 4.565206
0.301340 4.573033
0.301776 4.580708
0.302213 4.588237
0.302650 4.595625
0.303086 4.602880
0.303523 4.610018
0.303960 4.617133
0.304397 4.623386
0.304833 4.630355
0.305270 4.636998
0.305707 4.643497
0.306143 4.649874
0.306580 4.656137
0.307017 4.662290
0.307453 4.668337
0.307890 4.674282
0.308327 4.680126
0.308763 4.685874
0.309200 4.691527
0.309637 4.697088
0.310073 4.702559
0.310510 4.707943
0.310947 4.713241
0.311383 4.718455
0.311820 4.723588
0.312257 4.728640
0.312694 4.733614
0.313130 4.738510
0.313567 4.743331
0.314004 4.748077
0.314440 4.752750
0.314877 4.757351
0.315314 4.761882
0.315750 4.766342
0.316187 4.770732
0.316624 4.775055
0.317060 4.779310
0.317497 4.783498
0.317934 4.787620
0.318371 4.791676
0.318807 4.795667
0.319244 4.799593
0.319680 4.803455
0.320117 4.807253
0.320554 4.810987
0.320991 4.814657
0.321427 4.818264
0.321864 4.821807
0.322301 4.825288
0.322737 4.828705
0.323174 4.832059
0.323611 4.835350
0.324047 4.838578
0.324484 4.841743
0.324921 4.844844
0.325357 4.847881
0.325794 4.850856
0.326231 4.853766
0.326667 4.856612
0.327104 4.859393
0.327541 4.862111
0.327977 4.864763
0.328414 4.867350
0.328851 4.869872
0.329288 4.872328
0.329724 4.874718
0.330161 4.877041
0.330598 4.879298
0.331034 4.881487
0.331471 4.883610
0.331908 4.885664
0.332344 4.887651
0.332781 4.889568
0.333218 4.891417
0.333655 4.893197
0.334091 4.894907
0.334528 4.896548
0.334964 4.898118
0.335401 4.899617
